geneID cond1 cond2 cond3 cond4 cond5 cond6 cond7
gene243 1.23521514803 0.997208682137 0.38148735668 -0.267687192588 0.472726257852 -1.2279276541 -1.59102259802
gene244 -0.564384352864 -0.541099167029 -0.111161342875 -0.305116270372 -0.42686367153 2.42387221523 -0.475247410561
gene245 0.229651364491 -1.25465768256 1.17580674637 0.483692239566 0.632068383766 0.496988418382 -1.76354947002
gene246 1.9472281406 0.708591292049 0.270186586597 -0.642800843017 -0.196873268443 -1.09244949756 -0.993882410235
gene247 2.1037148305 0.882156650598 -0.527654286178 -0.634117609345 -0.549542191619 -0.663872605222 -0.610684788735
gene248 -1.0286969092 -1.0300404359 -0.476971778012 0.329358186686 0.261552915845 -0.164546652218 2.10934467281
gene249 2.37374287524 0.174531579327 -0.573595824778 -0.600459278658 -0.483692672096 -0.359116690029 -0.531409989011
gene250 -1.42960366701 -1.65360384559 0.330941449257 0.646139640376 0.375595727953 0.697383535905 1.03314715912
gene251 1.93932495145 -1.16485499926 0.516049809377 -0.81940888374 -0.913418377198 0.14291646613 0.299391033236
gene252 1.31408771984 1.34211606697 0.151415399185 -0.33107844177 0.0763483507678 -1.08291427431 -1.46997482069
gene253 -0.980515595438 -1.09362145161 -0.526572046389 -0.00584157872609 -0.167535520489 0.799921392236 1.97416480042
gene254 1.08303435148 1.80087383316 -0.310788943619 -0.828766138476 0.125740163304 -0.800860287419 -1.06923297843
gene255 -0.866677229987 0.658110411325 0.943136571784 1.23053177391 -1.15529480054 0.530363091456 -1.34016981796
gene256 1.97342810944 1.09774958842 -0.597134804936 -0.667696090988 -0.605082316957 -0.673077052804 -0.528187432175
gene257 1.59253702095 1.50244931887 -0.451170100477 -0.291239100306 -0.56641729575 -0.925368946363 -0.860790896919
gene258 -0.649630957298 -1.23067967138 0.598260560133 -0.33104072572 1.6097081525 -0.999492340722 1.00287498248
gene259 2.11798770269 -0.00930726248543 0.156016807925 0.121271762854 -0.762476349292 -0.275202303406 -1.34829035829
gene260 -0.681174476882 -1.15591561183 -0.399569761445 -0.0145804664383 -0.49065235939 0.649744429701 2.09214824628
gene261 -1.50247042496 -1.13584206951 0.0849978614399 0.380361791751 -0.0602910671725 1.75034961501 0.482894293443
gene262 0.182194022688 1.76817060595 -0.463051552856 -1.29378264182 -1.19258632715 0.375493082735 0.623562810458
gene263 -0.0967451828751 -1.89732887569 1.28986887972 0.141212349068 0.879814857419 0.505975383819 -0.822797411463
gene264 1.79050971272 1.18092040267 -0.110822541076 -0.575763535034 -0.304631325325 -0.956229766972 -1.02398294698
gene265 0.0222855876922 -1.93497642506 1.13347132045 -0.567750079666 1.09456006367 0.583564133191 -0.331154600272
gene266 0.326929118397 0.00416990624797 1.04281032763 -0.0709160650689 1.04154134353 -0.180453873211 -2.16408075753
gene267 -1.24411857463 -0.521900724125 1.31148169786 0.371664097853 0.903690449996 0.630779190044 -1.451596137
gene268 2.09994847639 -0.904093125128 -0.131413435045 -0.225921649011 0.430733471859 -0.037346330609 -1.23190740846
gene269 0.493743678168 2.23219821278 -0.650549460301 -0.624255285411 -0.778231542499 -0.589981644527 -0.0829239582109
gene270 -1.28959535964 -1.57360554612 -0.14285864179 0.449167462465 0.882602388257 1.31565264487 0.358637051952
gene271 -1.11495246007 -1.15293624207 -0.232890454893 -0.0770309637971 -0.113667996071 0.740553277096 1.95092483981
gene272 0.0405813066246 -1.32558875665 0.57786604715 1.49417033685 0.35041187336 0.407245570575 -1.54468637791
gene273 0.32585257604 -1.33570274953 0.114446376682 0.56825033117 0.397946748127 1.48329430704 -1.55408758953
gene274 1.51591543268 -1.23572593602 0.218017950468 0.0825924692419 1.22254164229 -0.901588482364 -0.901753076305
gene275 1.45259073947 1.25888289277 0.131125649813 -0.618335433331 0.169777776448 -1.27158359435 -1.12245803082
gene276 -0.00086702372645 1.33227202072 0.638316209796 -0.230591344962 0.9963905283 -1.24508058854 -1.49043980159
gene277 -1.58956890336 -1.32121059916 0.412813936075 0.783337057553 -0.104528563602 0.536718968345 1.28243810415
gene278 0.456302479944 1.0984948955 -0.831774579406 0.0705609454941 0.953706507775 0.233649213525 -1.98093946284
gene279 -0.533184539231 -1.74276115995 -0.079525187315 0.451278735844 1.29742366773 1.19812690394 -0.591358421026
gene280 1.58132775512 1.02073072961 0.435803449146 -0.389266419083 -0.225256482971 -0.957669710336 -1.46566932149
gene281 0.588272794626 1.51192331395 -0.308361299966 -0.301283380545 0.894649431267 -1.71085493788 -0.674345921448
gene282 -0.800489112566 -1.46809600051 1.13142150937 1.00314792482 0.41999172974 0.779022473196 -1.06499852405
gene283 1.95549021211 0.813320601274 0.105113816253 -0.683823020882 -0.278884659086 -0.698944273803 -1.21227267587
gene284 -0.235579086957 -2.04023597619 0.568097010291 0.602441558778 0.643034227227 1.11879861889 -0.656556352041
gene285 1.91341718501 0.863938836974 -0.0463856280441 -0.703335903214 0.0191351875257 -1.00589013212 -1.04087954613
gene286 1.67440440517 -0.663645710775 0.520114835592 -0.839975756187 1.06941846348 -1.08854845873 -0.671767778546
gene287 -0.679347876734 -0.291349743914 1.49200625784 0.424310548408 1.14876239302 -0.530176505106 -1.56420507351
gene288 -0.607853800449 -0.617275983289 0.525899675303 1.07715691732 1.3839354269 -0.060781713848 -1.70108052194
gene289 -1.24998317223 -1.18210726596 0.883556735877 0.900580277178 1.45612045885 -0.375857891211 -0.432309142495
gene290 -0.0825836655073 -0.781519495367 0.443973852336 0.761108164569 1.81284804661 -1.08417958679 -1.06964731585
gene291 1.5587889261 1.47526747802 -0.183291378053 -0.68955441096 -0.270496832303 -0.835552299751 -1.05516148305
gene292 1.36229801857 1.52173503144 0.22322160238 -0.483836950908 -0.466080317963 -1.06732479679 -1.09001258673
gene293 -0.667715126815 -1.45177499108 -0.459424571513 0.17351551826 -0.267678041862 0.806913793424 1.86616341959
gene294 2.04111027187 0.672377274785 -0.0395089877865 -0.701997237057 -0.0301189367558 -0.947536044658 -0.994326340394
gene295 1.72248414415 1.01749724112 0.166610784797 -0.542541076808 -0.0581320018584 -1.0704155994 -1.23550349201
gene296 1.55916358958 1.40093614428 -0.139460765549 -0.721677240686 -0.1162823172 -0.782666424479 -1.20001298594
gene297 -1.10389244017 -0.336492645408 -0.224793652097 0.0434637359093 -0.278828185056 2.31628688222 -0.415743695398
gene298 1.95281403597 -0.708573237941 0.820290351265 -0.282534615192 -0.125337524249 -0.306903476715 -1.34975553314
